









Frequency of observations in the selected location(s).:
Number of taxa: 	569

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.184E-4	0.0	0.0	6.698E-4	0.0	4.205E-4	0.0	5.319E-4	0.0	0.0013629	0.002669	0.0010147	0.0	0.0	4.636E-4	0.0	0.0	3.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp.	4.494E-4	0.0	5.097E-4	0.0	6.489E-4	0.0	0.0	0.0	5.051E-4	0.0	0.0	0.0	0.0	3.852E-4	0.0	0.0	0.0	2.297E-4	0.0	2.782E-4	5.128E-4	0.0	6.184E-4	0.0017231	0.0021186	6.698E-4	0.0	8.41E-4	0.0016155	0.0010638	9.328E-4	0.0017036	0.0013345	0.0035515	0.0013187	0.0	4.636E-4	9.137E-4	9.634E-4	7.628E-4	0.0	5.426E-4	0.0	4.35E-4	0.0	0.0	4.684E-4	4.354E-4	
Canvasback	0.0435955	0.0298838	0.0397554	0.0326825	0.036989	0.0237288	0.0183486	0.0257353	0.0237374	0.0172244	0.0170306	0.0115466	0.007051	0.0046225	0.0056259	0.0019412	0.0013695	0.0011486	0.001846	0.0013912	0.0	0.001123	6.184E-4	0.0011488	7.062E-4	0.0	0.0	0.0	5.385E-4	0.0010638	0.0	6.814E-4	4.448E-4	5.074E-4	8.791E-4	0.0	4.636E-4	0.0015	9.634E-4	0.0045767	0.0112745	0.01465	0.0120925	0.030013	0.0342466	0.0291262	0.0299766	0.0361341	
Redhead	0.0620225	0.0664084	0.0504587	0.0352292	0.0343933	0.0384181	0.0384447	0.0462185	0.0489899	0.0339567	0.0235808	0.0267396	0.0228121	0.0154083	0.0140647	0.0063783	0.002739	0.0018378	0.0039557	0.0047301	0.0010256	0.0022459	6.184E-4	0.0017231	0.0	0.0	0.0015	4.205E-4	0.0	0.0	4.664E-4	3.407E-4	8.897E-4	0.0020294	4.396E-4	0.0015198	9.272E-4	0.0013705	0.0024085	0.0129672	0.0142157	0.0195334	0.0325973	0.0404524	0.030137	0.0411194	0.0360656	0.0430997	
Ring-necked Duck	0.0593258	0.0558937	0.0474006	0.0365025	0.0343933	0.0412429	0.0401922	0.0582983	0.0656566	0.0556102	0.0340611	0.0461866	0.0385732	0.0227273	0.0105485	0.0085968	0.0032868	0.0039054	0.0015823	0.0	0.0	0.001123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010147	0.0	0.0041793	0.0060269	0.0050251	0.0105973	0.0198322	0.0240196	0.0390667	0.0389064	0.0343628	0.0280822	0.038835	0.0299766	0.0439704	
Tufted Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.1164045	0.0957388	0.1146789	0.0882852	0.091499	0.0768362	0.075142	0.1113445	0.0984848	0.0969488	0.0768559	0.0589486	0.0501866	0.0535439	0.0443038	0.0327232	0.0202684	0.0195268	0.0242616	0.0319978	0.0148718	0.0308815	0.0228819	0.0172315	0.0317797	0.038848	0.02685	0.0231287	0.0215401	0.0175532	0.0275187	0.0129472	0.0204626	0.0162354	0.0087912	0.0296353	0.0264256	0.0319781	0.0419075	0.0560641	0.0867647	0.0857298	0.1377497	0.1043932	0.0986301	0.0999429	0.1180328	0.0875054	
Lesser Scaup	0.058427	0.0492529	0.0570846	0.0462649	0.0376379	0.0276836	0.0401922	0.0640756	0.060101	0.0447835	0.0393013	0.0370708	0.0340108	0.029661	0.02391	0.0166389	0.0076691	0.0071215	0.0097574	0.0033389	0.0025641	0.0022459	0.0068027	0.0057438	0.0112994	0.0066979	0.0111329	0.0075694	0.0150781	0.0117021	0.0107276	0.0061329	0.0066726	0.0096398	0.0065934	0.0049392	0.0111266	0.0118776	0.0226397	0.0301297	0.0578431	0.0580575	0.0788644	0.0691605	0.0575342	0.0542547	0.0590164	0.0461471	
Tufted Duck x scaup sp. (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017133	0.0	0.0	
Greater/Lesser Scaup	0.0265169	0.0420587	0.0346585	0.0318336	0.036989	0.0242938	0.0310179	0.0341387	0.0242424	0.0295276	0.0318777	0.0233971	0.0190792	0.0165639	0.0094937	0.0083195	0.005478	0.0036756	0.0039557	0.0038954	0.0015385	0.0039304	0.004329	0.0045951	0.0070621	0.0073677	0.0045842	0.0046257	0.005385	0.0037234	0.0046642	0.0054514	0.0035587	0.0045662	0.0026374	0.0102584	0.0088085	0.0095934	0.0081888	0.0133486	0.0245098	0.0309278	0.0446898	0.0452371	0.0376712	0.0274129	0.0309133	0.0326513	
Aythya sp.	4.494E-4	5.534E-4	0.0010194	4.244E-4	0.0	5.65E-4	0.0	0.0	5.051E-4	0.0	0.0	6.077E-4	8.295E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.636E-4	0.0	4.817E-4	3.814E-4	4.902E-4	0.0	5.258E-4	4.35E-4	6.849E-4	5.711E-4	9.368E-4	0.0	
King Eider	0.0026966	0.0016602	0.0015291	4.244E-4	0.0	0.0	4.369E-4	0.0	0.0	0.0015	0.0	0.0015193	0.0	0.0	0.0	2.773E-4	5.478E-4	4.595E-4	7.911E-4	0.0015	5.128E-4	0.0	0.0	0.0	0.0015	0.0	6.549E-4	0.0025231	0.0	0.006383	9.328E-4	6.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014706	0.0135648	0.0047319	0.0026098	0.0027397	0.0097087	0.0042155	0.0030475	
Common Eider	0.0269663	0.0403985	0.0229358	0.0152801	0.0110318	0.0158192	0.0131062	0.0089286	0.0050505	0.0054134	0.0061135	0.002127	0.0016591	0.0	0.0021097	0.0016639	0.0013695	0.0022973	0.0023734	0.0122426	0.0076923	0.0067378	0.0049474	0.0011488	0.0021186	0.003349	6.549E-4	0.0025231	0.003231	5.319E-4	9.328E-4	0.002385	0.0075623	5.074E-4	0.0017582	0.0037994	0.0018544	0.0068524	0.004817	0.0041953	0.0093137	0.0265871	0.0325973	0.0278382	0.0212329	0.0342661	0.0323185	0.033522	
King/Common Eider	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.849E-4	0.0	0.0	0.0	
Harlequin Duck	8.989E-4	0.0022136	0.0	0.0012733	0.0	0.0	4.369E-4	0.0015	0.0	0.0	0.0	6.077E-4	0.0	0.0	0.0	0.0	5.478E-4	0.0029864	0.001846	8.347E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011442	0.0014706	0.0	0.0078864	8.699E-4	0.0013699	0.0	0.0014052	0.0034828	
Surf Scoter	0.0301124	0.0503597	0.0239551	0.0216469	0.0123297	0.0169492	0.0148536	0.0204832	0.0151515	0.0123031	0.0087336	0.0100273	0.0087101	0.0080894	0.0035162	0.0024958	0.0019173	0.002527	0.0021097	0.0041736	0.0092308	0.0028074	0.0024737	0.0034463	0.0028249	0.0060281	0.0124427	0.0063078	0.002154	0.0058511	0.0027985	0.0020443	0.0017794	0.0025368	8.791E-4	0.0041793	0.0101994	0.0173595	0.0139692	0.0156369	0.0191176	0.0363538	0.0252366	0.0269682	0.0191781	0.0188464	0.0398126	0.0413583	
White-winged Scoter	0.0314607	0.0409519	0.0326198	0.0182513	0.01817	0.0141243	0.0122324	0.0204832	0.0136364	0.0098425	0.0100437	0.0088119	0.0087101	0.0065485	0.0038678	0.0016639	0.0021912	0.0018378	0.0013186	8.347E-4	5.128E-4	0.0	0.0018553	0.0	0.0014124	6.698E-4	0.0045842	0.0037847	0.001077	5.319E-4	0.0032649	0.0017036	0.0017794	0.0030441	0.0013187	0.0018997	0.0055633	0.0109639	0.0105973	0.0167811	0.0196078	0.0341834	0.0283912	0.030448	0.0267123	0.0256996	0.0374707	0.0383108	
Black Scoter	0.065618	0.0619812	0.0423038	0.0403226	0.0389358	0.0305085	0.0288336	0.0519958	0.0373737	0.0300197	0.0253275	0.0224856	0.0190792	0.0130971	0.0091421	0.004437	0.0032868	0.0041351	0.0031646	0.008069	0.0046154	0.0056148	0.0055659	0.0068926	0.0028249	0.0046885	0.0039293	0.0042052	0.001077	0.0047872	0.0023321	0.0020443	0.0062278	0.0025368	0.0013187	0.0049392	0.0069541	0.0232983	0.0207129	0.0308924	0.0357843	0.0710798	0.0541535	0.0569813	0.0506849	0.0519703	0.064637	0.0709621	
Surf/Black Scoter	0.007191	0.0077476	0.0040775	0.00382	0.0084361	0.0033898	0.0026212	0.0052521	0.0045455	0.0024606	0.0039301	0.0030386	0.0024886	0.0023112	0.0014065	0.0019412	5.478E-4	0.0013784	2.637E-4	0.0	0.0	0.0	0.0	5.744E-4	0.0	0.0	0.0	4.205E-4	0.0	5.319E-4	0.0	3.407E-4	0.0	0.0	0.0	0.0015198	0.0013908	0.0041115	0.0038536	0.006865	0.0127451	0.0157352	0.0136698	0.0056546	0.0047945	0.0068532	0.0088993	0.0065303	
scoter sp.	0.0107865	0.0154953	0.0147808	0.0106112	0.0077872	0.0101695	0.0087374	0.0120798	0.0106061	0.0083661	0.0061135	0.0051656	0.005392	0.0065485	0.0031646	0.0016639	8.217E-4	2.297E-4	2.637E-4	5.565E-4	5.128E-4	0.0	6.184E-4	0.0	0.0	0.0	0.0	4.205E-4	0.0	0.0	4.664E-4	0.0	4.448E-4	0.0	0.0	7.599E-4	0.0055633	0.0073093	0.0077071	0.0122044	0.0053922	0.0222463	0.0136698	0.015659	0.0178082	0.011422	0.012178	0.0134959	
Long-tailed Duck	0.1065169	0.1084671	0.1085627	0.077674	0.0837119	0.059322	0.051114	0.085084	0.0717172	0.0610236	0.0572052	0.0443634	0.0331813	0.0231125	0.0140647	0.0022185	0.0019173	0.0016081	0.003692	0.0086255	0.0138462	0.0078608	0.0290662	0.0132108	0.009887	0.0080375	0.0229208	0.0100925	0.0048465	0.0058511	0.005597	0.0027257	0.0022242	0.0020294	0.0017582	0.0011398	0.0013908	0.0031978	9.634E-4	0.0038139	0.0088235	0.0325556	0.0210305	0.0234885	0.0486301	0.061679	0.0964871	0.0962125	
Bufflehead	0.2786517	0.2678473	0.3103976	0.2427844	0.2673589	0.2564972	0.2590651	0.3235294	0.2888889	0.2878937	0.249345	0.2254634	0.1791788	0.183359	0.1473277	0.0898502	0.0490277	0.0374454	0.026635	0.0105732	0.0097436	0.0072993	0.0024737	0.0040207	0.0021186	0.0060281	6.549E-4	8.41E-4	0.0015	0.0	4.664E-4	0.0	0.0	0.0	4.396E-4	0.0	0.0	0.0018273	0.0226397	0.0652174	0.1769608	0.2240912	0.2776025	0.2540235	0.2547945	0.2689891	0.3156909	0.2873313	
Common Goldeneye	0.025618	0.0282236	0.04842	0.0275891	0.0408825	0.0248588	0.0362604	0.0561975	0.0348485	0.0369094	0.0139738	0.0075965	0.0041477	0.0015408	3.516E-4	5.546E-4	2.739E-4	4.595E-4	2.637E-4	2.782E-4	0.0010256	0.0	0.0	5.744E-4	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	6.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.817E-4	7.628E-4	0.0034314	0.0065111	0.0099895	0.0095694	0.0191781	0.027984	0.0496487	0.0226382	
Barrow's Goldeneye	0.0	5.534E-4	0.0015291	0.0021222	0.0032446	0.0039548	0.0052425	0.0094538	0.0020202	0.0014764	4.367E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.849E-4	0.0	0.0014052	0.0015	
Common x Barrow's Goldeneye (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.051E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common/Barrow's Goldeneye	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.367E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hooded Merganser	0.1510112	0.1250692	0.1427115	0.1175722	0.1245944	0.1135593	0.1179554	0.1381303	0.1227273	0.0939961	0.0641921	0.0407171	0.0257155	0.0169492	0.0151195	0.0049917	0.0019173	0.0013784	7.911E-4	0.0022259	0.0015385	0.0022459	0.0024737	0.0017231	0.0049435	0.0020094	6.549E-4	0.0058873	0.0226171	0.006383	0.0046642	0.0017036	0.002669	0.0020294	4.396E-4	0.0015198	9.272E-4	0.0018273	0.0091522	0.0507246	0.127451	0.1416169	0.2071504	0.1939974	0.1883562	0.1816105	0.1733021	0.1458424	
Common Merganser	0.0193258	0.0154953	0.0173293	0.0275891	0.0317975	0.0265537	0.0283967	0.0320378	0.0237374	0.0167323	0.0061135	0.0100273	0.0020738	7.704E-4	3.516E-4	0.0	0.0	0.0	5.274E-4	0.0	0.0	5.615E-4	0.0	0.0	0.0	0.0013396	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.814E-4	4.902E-4	0.0043407	0.0094637	0.0108743	0.0109589	0.0148487	0.0187354	0.0182847	
Red-breasted Merganser	0.1626966	0.166021	0.1941896	0.1557725	0.1589877	0.1497175	0.1515946	0.210084	0.179798	0.1673228	0.1449782	0.1254938	0.1182082	0.1205701	0.092827	0.0640599	0.0501233	0.0546749	0.0450949	0.0314413	0.02	0.0101067	0.0074212	0.0057438	0.0084746	0.0087073	0.0144073	0.009672	0.0059235	0.0031915	9.328E-4	0.0013629	4.448E-4	0.0020294	0.0030769	0.0015198	0.0018544	0.0082229	0.0067437	0.0263158	0.0593137	0.0721649	0.1298633	0.1287516	0.1431507	0.1479155	0.2327869	0.1676099	
Common/Red-breasted Merganser	0.0013483	0.0016602	5.097E-4	8.489E-4	0.0019468	0.0	0.0017475	0.0026261	0.0025253	0.0019685	4.367E-4	0.0015193	0.0020738	0.0011556	7.032E-4	0.0011093	2.739E-4	4.595E-4	5.274E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.814E-4	9.804E-4	5.426E-4	5.258E-4	4.35E-4	6.849E-4	0.0028555	0.0	8.707E-4	
merganser sp.	0.0	5.534E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.297E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.698E-4	0.0	0.0	0.0	5.319E-4	4.664E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck	0.1977528	0.1665744	0.1651376	0.1540747	0.1622323	0.1536723	0.1725644	0.2242647	0.2141414	0.207185	0.1956332	0.1969006	0.1945251	0.2118644	0.1673699	0.1331115	0.1232539	0.1424305	0.1613924	0.1644407	0.1487179	0.1291409	0.1187384	0.1062608	0.0974576	0.1098459	0.108055	0.1320437	0.1195477	0.0989362	0.1319963	0.0858603	0.0751779	0.0750888	0.0707692	0.0957447	0.093185	0.1343079	0.1570328	0.1720061	0.2401961	0.2240912	0.2754995	0.2361896	0.2273973	0.1878926	0.1704918	0.1754462	
duck sp.	0.0139326	0.0160487	0.0158002	0.0089134	0.0116807	0.0124294	0.0109218	0.012605	0.0121212	0.0108268	0.0139738	0.0097235	0.0091248	0.009245	0.0066807	0.0066556	0.0035607	0.0048243	0.0044831	0.0066778	0.005641	0.0067378	0.0080396	0.0143596	0.0218927	0.0227729	0.016372	0.020185	0.0247711	0.0223404	0.0181903	0.0201022	0.0271352	0.0238458	0.0224176	0.0284954	0.0208623	0.0173595	0.0149326	0.01373	0.0107843	0.0184482	0.0126183	0.016094	0.0191781	0.0142776	0.0079625	0.0139312	
waterfowl sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396E-4	0.0	0.0	0.0	0.0	0.0	4.902E-4	0.0	0.0	0.0	0.0	0.0	0.0	4.354E-4	
Northern Bobwhite	0.0017978	0.0016602	0.0045872	0.0012733	0.0032446	0.0011299	0.0021844	0.0015756	0.0010101	0.0019685	0.0039301	0.0030386	0.0029034	0.0069337	0.0077356	0.0066556	0.0038346	0.0066621	0.0089662	0.0102949	0.0046154	0.0056148	0.004329	0.0080414	0.0042373	0.0080375	0.0045842	0.0067283	0.0080775	0.0085106	0.011194	0.0115843	0.0102313	0.007103	0.003956	0.0045593	0.0027816	0.0018273	0.0024085	0.0022883	0.002451	0.0086815	0.0031546	0.0047847	0.0082192	0.0034266	0.0015	0.0039182	
Wild Turkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.039E-4	0.0	0.0	0.0	0.0030505	0.0013695	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Pheasant	0.0035955	0.0060874	0.0035678	0.00382	0.0084361	0.0062147	0.0043687	0.0073529	0.0075758	0.0137795	0.0174672	0.0170161	0.0182497	0.027735	0.019339	0.021076	0.0202684	0.0266483	0.0195148	0.0127991	0.0097436	0.0101067	0.0037106	0.0045951	0.0035311	0.0020094	0.0019646	0.0033642	0.0026925	0.0042553	0.0037313	0.0057922	0.011121	0.0096398	0.010989	0.0224164	0.0278164	0.0173595	0.0139692	0.0114416	0.0117647	0.0097667	0.0105152	0.0047847	0.0075342	0.0062821	0.0112412	0.0039182	
Red Junglefowl	0.0	0.0	5.097E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.704E-4	3.516E-4	0.0	2.739E-4	0.0041351	0.0010549	2.782E-4	0.0010256	5.615E-4	0.0	0.0	0.0	0.0	6.549E-4	0.0	0.0	0.0	4.664E-4	0.0	0.0	0.0	0.0	0.0	9.272E-4	0.0	0.0	0.0	9.804E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Japanese Quail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chukar	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	5.051E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.297E-4	2.637E-4	0.0	0.0	0.0	0.0	5.744E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	4.448E-4	0.0	0.0	0.0	0.0	0.0	4.817E-4	3.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Rock Pigeon	0.418427	0.4250138	0.4006116	0.4214771	0.4367294	0.4514124	0.3866317	0.4180672	0.4626263	0.4424213	0.4606987	0.4497113	0.4554127	0.4275809	0.4289733	0.4267887	0.4007121	0.4091431	0.3747363	0.3842515	0.3851282	0.3851769	0.3920841	0.4066628	0.3919492	0.4112525	0.3680419	0.3961312	0.3769521	0.3675532	0.3596082	0.3669506	0.4243772	0.4190766	0.4527473	0.4490881	0.449235	0.4632252	0.4947013	0.4763539	0.4323529	0.4443842	0.4642482	0.4445411	0.4657534	0.4494575	0.4622951	0.4196778	
Eurasian Collared-Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.205E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
African Collared-Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.128E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.258E-4	0.0	0.0	0.0	0.0	0.0	
Streptopelia sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35E-4	0.0	0.0	0.0	0.0	
White-winged Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.852E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.258E-4	0.0	0.0	0.0	0.0	0.0	
Mourning Dove	0.3316854	0.3204206	0.2996942	0.3527165	0.3789747	0.3954802	0.4215815	0.3923319	0.4247475	0.476378	0.5043668	0.5186873	0.555786	0.5670262	0.5840366	0.6109262	0.593536	0.5841948	0.5443038	0.5044519	0.4733333	0.4868052	0.4817563	0.5066054	0.4971751	0.4594776	0.448592	0.4251472	0.4146473	0.4340426	0.4566231	0.4616695	0.4968861	0.4956875	0.4940659	0.475304	0.4914233	0.4371859	0.4633911	0.4435545	0.4289216	0.4042322	0.4190326	0.4106133	0.4226027	0.4460308	0.4051522	0.3744014	
pigeon/dove sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.205E-4	0.0	0.0	0.0	0.0	0.0	0.0	8.791E-4	0.0	0.0	0.0	0.0	0.0	4.902E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.773E-4	0.0115037	0.0259591	0.0371835	0.0217028	0.0215385	0.0213363	0.0290662	0.0206778	0.0148305	0.016075	0.0124427	0.009672	0.008616	0.0079787	0.016791	0.0098807	0.019573	0.0192796	0.0118681	0.018997	0.0180807	0.0114207	0.004817	0.0038139	9.804E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052041	0.0179187	0.0250527	0.0063996	0.0041026	0.001123	0.0012369	0.0057438	0.0056497	0.0013396	6.549E-4	8.41E-4	0.001077	0.0021277	0.0027985	0.0027257	0.0017794	0.0040589	4.396E-4	0.0011398	0.002318	0.0018273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-billed/Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.478E-4	6.892E-4	0.001846	2.782E-4	0.0046154	0.0016844	6.184E-4	0.0	0.0014124	0.0	0.0	8.41E-4	0.0	0.0	4.664E-4	3.407E-4	0.0	0.0	8.791E-4	3.799E-4	0.0	4.568E-4	4.817E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Coccyzus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	3.814E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cuckoo sp. (Cuculidae sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.595E-4	5.274E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Nighthawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.516E-4	0.0	0.0013695	0.0096485	0.0131857	0.0038954	0.005641	5.615E-4	0.0	0.0015	0.0	6.698E-4	0.0	0.0015	5.385E-4	0.0	0.0013993	0.007155	0.0155694	0.0192796	0.0153846	0.0110182	0.0064905	0.0050251	0.0014451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
nighthawk sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.426E-4	0.0	0.0	0.0	0.0	0.0	0.0	
