









Frequency of observations in the selected location(s).:
Number of taxa: 	540

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
woodpecker sp.	2.008E-4	0.0013602	8.496E-4	0.0014159	0.0011768	5.634E-4	0.0015496	0.0025847	0.0022969	0.0019153	0.0019938	0.0029981	0.0039389	0.0032454	0.0022404	0.0032549	0.0024356	0.0017787	0.0010711	0.0019541	0.0025331	0.0019106	0.0025862	0.004221	0.0010293	0.0020855	5.23E-4	3.356E-4	0.0021459	0.0015	0.0013675	0.0014079	0.0011729	0.0012572	0.0012868	7.817E-4	0.0024578	0.0027204	0.0020643	0.0022084	0.0017305	0.0017207	7.81E-4	0.0010417	3.012E-4	0.0012614	0.0011635	0.0018161	
American Kestrel	0.0558121	0.0448857	0.0441801	0.0402508	0.0373639	0.0338028	0.0428719	0.034463	0.0376113	0.0335169	0.040319	0.0434717	0.0416872	0.0335362	0.0376911	0.0392221	0.037005	0.0279947	0.0208374	0.0196717	0.0337743	0.0378296	0.0314655	0.0349194	0.0391148	0.0458811	0.0507322	0.0422819	0.0484979	0.0559876	0.0441026	0.0549075	0.0595825	0.0822557	0.0897539	0.0792079	0.0847926	0.099696	0.1087218	0.1007591	0.0869565	0.0808751	0.078365	0.073125	0.0665663	0.0700095	0.0837696	0.0594779	
Merlin	0.0044168	0.0073449	0.0090626	0.0121359	0.0097087	0.0067606	0.0054236	0.0051694	0.0048808	0.0071822	0.0070891	0.006146	0.0086985	0.0100068	0.008039	0.0042314	0.0030641	0.0013147	2.921E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0015	7.776E-4	3.419E-4	0.0012068	0.0032841	0.0061063	0.0110986	0.0074257	0.0124424	0.012642	0.0172028	0.0162871	0.0136275	0.0172075	0.011195	0.0114583	0.0084337	0.0069379	0.0084351	0.0063564	
Peregrine Falcon	0.0700663	0.0642002	0.065987	0.0970874	0.0667843	0.0588732	0.0534607	0.0459506	0.0485214	0.0373474	0.0398759	0.0349273	0.0311833	0.0275862	0.0311017	0.0235983	0.0213702	0.0244374	0.0235638	0.0278791	0.0478469	0.0401223	0.0405172	0.0314658	0.0344828	0.0380605	0.0230126	0.0295302	0.0257511	0.0268274	0.0225641	0.0293644	0.0258034	0.0409483	0.0395689	0.0354351	0.0357911	0.0460874	0.0531567	0.058109	0.0594852	0.0661259	0.0650872	0.05875	0.0503012	0.0611794	0.0573008	0.0531215	
large falcon sp.	2.008E-4	0.0	0.0	2.023E-4	0.0	0.0	2.583E-4	0.0	2.871E-4	0.0	4.431E-4	1.499E-4	1.641E-4	0.0	0.0	1.627E-4	7.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0	1.608E-4	0.0	0.0	0.0	3.441E-4	2.761E-4	2.163E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.27E-4	
small falcon sp.	4.015E-4	2.72E-4	8.496E-4	0.0	0.0	0.0	2.583E-4	0.0	2.871E-4	4.788E-4	6.646E-4	4.497E-4	6.565E-4	8.114E-4	5.271E-4	1.627E-4	1.571E-4	3.867E-4	9.74E-5	0.0	2.815E-4	3.821E-4	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0015	7.776E-4	0.0	2.011E-4	4.692E-4	7.184E-4	0.0014476	0.001433	7.68E-4	0.0020803	0.0012042	6.901E-4	0.0015142	2.458E-4	7.81E-4	6.25E-4	3.012E-4	0.0012614	5.817E-4	2.27E-4	
falcon sp.	6.023E-4	8.161E-4	0.0	4.045E-4	2.942E-4	0.0015	0.0	2.872E-4	5.742E-4	0.0014364	8.861E-4	5.996E-4	8.206E-4	1.352E-4	9.225E-4	7.324E-4	6.285E-4	3.867E-4	4.869E-4	2.606E-4	0.0	0.0	0.0	0.0	5.147E-4	5.214E-4	0.0	6.711E-4	0.0	0.0015552	3.419E-4	4.023E-4	9.383E-4	0.001796	0.002091	0.001433	0.0013825	0.0014402	0.0029245	0.0015183	0.0017305	9.833E-4	0.0018224	0.0010417	6.024E-4	9.461E-4	0.0014543	4.54E-4	
diurnal raptor sp.	0.0	5.441E-4	2.832E-4	0.0	0.0	5.634E-4	5.165E-4	0.001436	8.613E-4	2.394E-4	6.646E-4	7.495E-4	3.282E-4	6.761E-4	2.636E-4	2.441E-4	3.143E-4	3.867E-4	2.921E-4	2.606E-4	0.0	0.0	4.31E-4	0.0	0.0010293	0.0010428	0.001046	6.711E-4	8.584E-4	3.888E-4	0.0010256	0.0012068	0.0011729	0.0012572	0.0011259	0.0011725	7.68E-4	0.0017603	0.0017203	9.662E-4	8.652E-4	0.0019666	0.0010414	0.001875	9.036E-4	6.307E-4	8.726E-4	6.81E-4	
Cockatiel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Budgerigar	0.0	0.0	0.0	0.0	0.0	5.634E-4	0.0	0.0	0.0	0.0	2.215E-4	0.0	0.0	4.057E-4	0.0	0.0	2.357E-4	0.0	0.0015	1.303E-4	2.815E-4	0.0	0.0017241	7.675E-4	5.147E-4	0.0	0.0	0.0010067	0.0012876	7.776E-4	0.0017094	0.001609	0.0018766	0.0016164	0.0028953	0.0029964	0.0024578	0.0020803	0.0027525	0.0019324	4.326E-4	7.375E-4	0.0015	0.0	0.0	0.0	0.0	0.0	
Gray Parrot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.346E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Monk Parakeet	0.0010038	2.72E-4	0.0	6.068E-4	0.0	5.634E-4	2.583E-4	2.872E-4	2.871E-4	4.788E-4	2.215E-4	0.0015	6.565E-4	6.761E-4	9.225E-4	9.765E-4	3.143E-4	4.64E-4	7.79E-4	3.908E-4	5.629E-4	0.0022927	0.0047414	0.0069071	0.0041173	0.0046924	0.0026151	0.0013423	0.0021459	0.0015552	3.419E-4	0.001609	0.0021112	8.98E-4	8.042E-4	5.211E-4	9.217E-4	6.401E-4	0.0018923	0.0020704	0.0025957	9.833E-4	0.0015621	8.333E-4	9.036E-4	0.0018921	0.0023269	9.081E-4	
White-winged Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sun Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mitred Parakeet	0.0	0.0	0.0	0.0	0.0	0.0	2.583E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parakeet sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.154E-4	0.0	0.0	
Olive-sided Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14E-5	0.0022784	0.0199521	0.0280428	0.0280094	0.0070363	0.0	4.31E-4	0.0	0.0015	0.0	0.0	0.0	0.0012876	0.0031104	0.0092308	0.0152856	0.0145437	0.0249641	0.0088467	0.0024752	3.072E-4	0.0	3.441E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.696E-4	0.0165776	0.0824376	0.1820837	0.2157374	0.1277793	0.0397402	0.0211207	0.014198	0.0128667	0.0104275	0.0104603	0.002349	0.0094421	0.0147745	0.0482051	0.1377715	0.1693643	0.237967	0.2391829	0.2255081	0.1491551	0.0548888	0.012214	0.0024845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
pewee sp. (Contopus sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	0.0	0.0012572	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86E-5	0.0015467	0.0143135	0.0405159	0.0222347	0.0015285	0.0	0.0	0.0	0.0	0.0	3.356E-4	0.0012876	0.0085537	0.0088889	0.0466613	0.0361248	0.0337644	0.0165675	0.005211	0.0016897	3.201E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Acadian Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.428E-4	0.0022427	0.0042843	0.0229286	0.014917	0.0149026	4.31E-4	0.0011512	0.0	0.0	0.0	0.0	0.0	3.888E-4	0.0	2.011E-4	4.692E-4	1.796E-4	1.608E-4	0.0	1.536E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28E-4	0.0031159	0.0070349	0.0019702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.419E-4	8.045E-4	0.0	7.184E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86E-5	0.00232	0.006037	0.0135487	0.0101323	0.0038212	0.0030172	0.0019186	0.0041173	0.0	5.23E-4	0.002349	0.0012876	0.0027216	0.0034188	0.0026146	7.037E-4	0.0012572	1.608E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96E-4	0.0024343	0.006123	0.003096	0.0	0.0	0.0	5.147E-4	0.0010428	0.0	3.356E-4	0.0	7.776E-4	0.0044444	0.004827	0.0042224	0.0062859	0.0024127	7.817E-4	3.072E-4	1.6E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.318E-4	0.0063471	0.0653677	0.0726935	0.0650438	0.0246222	0.0047847	0.0	0.0	0.0	0.0	0.0	0.0	0.0013423	0.0051502	0.0167185	0.0232479	0.0434433	0.0391743	0.0378951	0.0349043	0.0173267	0.009831	0.0027204	0.0	1.38E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hammond's Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0189583	0.0144578	0.0034689	0.0	0.0	
Western Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072898	0.0054167	0.0	0.004415	0.0	0.0	
Empidonax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.636E-4	8.951E-4	0.0106065	0.0191014	0.034372	0.0429911	0.0219533	0.0026748	0.0017241	0.0	5.147E-4	5.214E-4	0.001046	0.0013423	0.0051502	0.0178849	0.0287179	0.0482703	0.0534835	0.0608836	0.0365128	0.0226681	0.003533	9.602E-4	3.441E-4	4.141E-4	0.0	0.0	2.603E-4	0.0	0.0	0.0	0.0	0.0	
Eastern Phoebe	0.0026099	0.0013602	5.664E-4	8.091E-4	0.0	2.817E-4	0.0	0.0015	0.002584	0.0363898	0.1019052	0.2840654	0.3801083	0.2688303	0.0904059	0.0227032	0.0109994	0.0144614	0.0093476	0.0071652	0.0042218	0.0038212	0.0017241	0.0011512	0.003088	5.214E-4	0.0047071	0.0020134	0.0107296	0.0073872	0.0082051	0.0197104	0.0187661	0.0281968	0.1261058	0.2549505	0.36851	0.3490158	0.2881473	0.1958592	0.1064244	0.0213864	0.005207	0.0033333	0.0012048	6.307E-4	0.0011635	0.0013621	
Ash-throated Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-4	1.38E-4	0.0	0.0015	0.0	0.0	0.0036145	0.0100915	0.0011635	0.0015	
Great Crested Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.636E-4	0.0406054	0.1396135	0.1521151	0.1411879	0.1539865	0.1007599	0.0599924	0.0448276	0.0395242	0.0375708	0.0250261	0.0125523	0.0194631	0.0356223	0.0416019	0.08	0.1331456	0.11635	0.1029095	0.0397298	0.0046899	0.0018433	4.801E-4	5.161E-4	1.38E-4	2.163E-4	0.0	5.207E-4	0.0	0.0	0.0	0.0	0.0	
Myiarchus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	2.163E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Couch's Kingbird	0.0190725	0.0010881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238365	
Western Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.825E-4	2.606E-4	0.0015361	0.0020803	0.0015	0.0	8.652E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.352E-4	1.318E-4	0.0214013	0.078017	0.117083	0.1516066	0.1651902	0.120743	0.0840657	0.0724138	0.0844206	0.0946989	0.1037539	0.0910042	0.1221477	0.1622318	0.1426905	0.111453	0.0623492	0.0309641	0.0170618	0.0040212	0.001433	3.072E-4	1.6E-4	5.161E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fork-tailed Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065239	0.0281397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tyrannus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world flycatcher sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.431E-4	0.0	0.0	2.705E-4	0.0	2.441E-4	0.0010999	0.0017013	0.0027264	0.0033872	0.0011258	7.642E-4	4.31E-4	7.675E-4	0.0	5.214E-4	0.0	0.0010067	4.292E-4	0.0011664	0.0047863	0.0062349	0.0049261	0.0064655	0.0061123	0.0059927	0.0049155	0.0035206	0.0017203	0.0013803	2.163E-4	0.0	0.0	0.0	3.012E-4	0.0	0.0	0.0	
White-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.282E-4	0.0040568	0.0109383	0.0273415	0.0348052	0.0153894	0.0098345	0.0015633	2.815E-4	3.821E-4	0.0	0.0015349	5.147E-4	0.0	0.0	0.0	0.0	7.776E-4	0.0	0.0010056	0.0014075	0.0057471	0.0056297	0.0018239	0.0059908	6.401E-4	8.601E-4	8.282E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bell's Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-throated Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.705E-4	0.0044808	0.0246562	0.0689818	0.0503441	0.0263875	0.0027358	5.629E-4	0.0	8.621E-4	0.0	0.0	0.0	0.0	0.0	4.292E-4	0.0	0.0010256	0.001609	0.0039878	0.003592	0.0027344	0.0016936	0.0019969	3.201E-4	3.441E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-headed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037748	0.0212306	0.1026621	0.2509561	0.2914833	0.1921738	0.0767283	0.0039083	2.815E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.419E-4	4.023E-4	4.692E-4	0.0104167	0.0369953	0.0733455	0.1138249	0.1307409	0.1247205	0.0641822	0.0194679	0.0061455	0.005207	0.0025	3.012E-4	0.0	0.0	0.0	
Philadelphia Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00232	0.0037001	0.0024752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.888E-4	3.419E-4	0.0012068	0.0058644	0.0152658	0.0312048	0.0140698	0.00553	3.201E-4	0.0	0.0	0.0	2.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019768	0.1039141	0.2719987	0.2936354	0.3245375	0.3256905	0.2169997	0.1784486	0.1456897	0.1389102	0.1307257	0.0907195	0.0915272	0.0691275	0.0802575	0.0738725	0.0789744	0.1033789	0.1332395	0.0822557	0.0246099	0.0026055	0.0018433	4.801E-4	1.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Philadelphia/Eastern Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.571E-4	6.96E-4	0.0012658	2.606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014079	7.037E-4	7.184E-4	0.0019302	0.001433	3.072E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170071	0.129164	0.2431366	0.3208374	0.2691506	0.1244019	0.0439434	0.0344828	0.0218726	0.0283067	0.0229406	0.0135983	0.0157718	0.0407725	0.0532659	0.082735	0.1653258	0.2430213	0.2722701	0.2530159	0.1890307	0.1113671	0.0388862	0.0084294	0.0013803	6.489E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Philadelphia/Red-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	9.74E-5	1.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011E-4	2.346E-4	1.796E-4	1.608E-4	2.606E-4	0.0	0.0	0.0	1.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
vireo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.636E-4	8.951E-4	7.071E-4	0.0010827	0.0017527	9.119E-4	0.0011258	0.0	0.0	3.837E-4	0.0	0.0	0.0	6.711E-4	8.584E-4	3.888E-4	0.0020513	0.001609	0.0021112	0.002694	0.003217	0.0013028	9.217E-4	4.801E-4	0.0	2.761E-4	0.0	0.0	0.0	2.083E-4	0.0	0.0	0.0	0.0	
Loggerhead Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.352E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
shrike sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.326E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue Jay	0.5298133	0.5010881	0.4953271	0.5097087	0.5048544	0.4980282	0.504907	0.5132108	0.5104795	0.5152023	0.5330084	0.60006	0.6361398	0.6381339	0.6497101	0.6763772	0.6546983	0.6058309	0.5774099	0.5472903	0.4683366	0.3951089	0.4073276	0.4320798	0.4441585	0.4332638	0.4408996	0.4597315	0.4935622	0.5458787	0.5924786	0.6100161	0.6012198	0.5989583	0.6308509	0.6383533	0.6675883	0.6615458	0.6511268	0.6060732	0.5976639	0.5902163	0.5639156	0.5620833	0.5509036	0.5537685	0.5314136	0.5639047	
American Crow	0.1688416	0.1713819	0.1670915	0.2032767	0.1679906	0.171831	0.1652893	0.2044802	0.1981051	0.182667	0.1991582	0.2023685	0.1610044	0.1461799	0.1452293	0.1489137	0.15077	0.1449231	0.1431353	0.1387441	0.1570504	0.1161635	0.1198276	0.1224098	0.1075656	0.096976	0.1035565	0.0946309	0.1055794	0.1045879	0.0988034	0.1061947	0.1097818	0.1318247	0.1474988	0.1874674	0.1946237	0.2014722	0.2019611	0.2299517	0.2059269	0.1855949	0.1744337	0.1783333	0.1798193	0.196468	0.2059337	0.1900114	
Fish Crow	0.0108412	0.0149619	0.0101954	0.0133495	0.0117682	0.0084507	0.0183368	0.0456634	0.0229687	0.0186737	0.0292424	0.0383751	0.0379124	0.0350237	0.0450712	0.0470339	0.042819	0.0393628	0.0390458	0.0483325	0.0506614	0.0615208	0.0659483	0.0748273	0.0674215	0.0808133	0.084728	0.0657718	0.0523605	0.0451011	0.0307692	0.0245374	0.0105559	0.0102371	0.0069165	0.0085982	0.0079877	0.0083213	0.0104937	0.0081435	0.009085	0.0110619	0.0088519	0.0095833	0.0150602	0.0116682	0.0183246	0.0111237	
American/Fish Crow	0.0018069	0.0016322	0.0031153	0.0016181	0.0017652	0.0014085	0.0018079	0.001436	0.0028711	0.0031123	0.0028799	0.004647	0.0045954	0.0028398	0.0028993	0.0038246	0.0025927	0.0031707	0.0036027	0.0041688	0.0039403	0.0022927	0.0043103	0.0049885	0.0036027	0.0026069	0.0057531	0.0036913	0.0021459	0.0027216	6.838E-4	0.0014079	0.001642	8.98E-4	0.0012868	0.0027358	0.0023041	0.0014402	0.0030965	0.0019324	0.0047588	0.0044248	0.0033845	0.0033333	0.0018072	0.0025229	0.0040721	0.0024972	
crow sp.	0.0106404	0.0065288	0.0065137	0.006068	0.0055899	0.0076056	0.0072314	0.0071798	0.0103359	0.0093368	0.0093044	0.0106431	0.0114886	0.0118999	0.0139694	0.0151355	0.0140635	0.0101307	0.0103213	0.0110735	0.0140726	0.0206343	0.0224138	0.0126631	0.0144107	0.016684	0.0109833	0.0114094	0.0090129	0.0085537	0.0044444	0.0082462	0.0072719	0.0050287	0.0046646	0.0065138	0.006298	0.006081	0.0070532	0.0067633	0.009085	0.0076205	0.0101536	0.0085417	0.0060241	0.0075686	0.0104712	0.0054484	
