









Frequency of observations in the selected location(s).:
Number of taxa: 	666

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Mottled Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106933	0.0021299	0.0021545	0.0081656	0.0036532	5.349E-4	0.0	0.0	1.242E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016617	6.594E-4	1.905E-4	0.001809	2.198E-4	0.0	0.0	0.0	0.0	0.0	
Mallard/Mottled Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail	0.0496724	0.0480584	0.0361537	0.0404452	0.03086	0.023657	0.0180103	0.0270736	0.024359	0.0176228	0.0117626	0.0065081	0.0044629	0.0021872	5.62E-4	8.558E-4	2.213E-4	0.0	0.0	0.0	0.0	1.793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.993E-4	0.0	1.223E-4	1.523E-4	0.0014065	5.509E-4	0.0036585	0.0064217	0.0078689	0.014771	0.0143743	0.0266717	0.0229146	0.0268191	0.0274641	0.0313929	0.0303297	0.0240809	0.0217412	
Mallard x Northern Pintail (hybrid)	0.0	1.282E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green-winged Teal	0.0506502	0.0525439	0.0370417	0.0444126	0.0370995	0.0247027	0.0189537	0.0419038	0.0397436	0.0491189	0.0409909	0.0495799	0.0543244	0.0524934	0.0396234	0.021074	0.0068592	0.0017944	0.0013663	4.979E-4	7.987E-4	0.0014345	3.915E-4	1.584E-4	7.263E-4	5.973E-4	2.088E-4	0.0016241	0.0013659	0.0017939	0.0027243	0.0058716	0.0108149	0.0126582	0.0185457	0.0207317	0.0306814	0.0342623	0.038774	0.0545958	0.0622976	0.0735678	0.0668279	0.0570194	0.0538462	0.0452747	0.0409376	0.0310993	
Anas sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.524E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.523E-4	1.758E-4	0.0	1.524E-4	0.0	1.639E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.605E-4	0.0	
dabbling duck sp.	0.0	1.282E-4	0.0	2.204E-4	0.0	1.307E-4	4.288E-4	0.0	0.0	1.875E-4	3.564E-4	1.183E-4	0.0	1.458E-4	0.0	1.07E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.958E-4	3.168E-4	3.632E-4	0.0	0.0	2.953E-4	1.951E-4	1.993E-4	1.946E-4	2.446E-4	3.046E-4	0.0	0.0	4.573E-4	1.784E-4	8.197E-4	5.539E-4	7.912E-4	1.905E-4	6.03E-4	0.0	2.788E-4	2.079E-4	4.396E-4	0.0	0.0	
Red-crested Pochard	0.0	0.0	0.0	1.102E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback	0.04273	0.0396002	0.0351389	0.0386819	0.0360877	0.021043	0.0153516	0.0286256	0.0234432	0.0133108	0.0112279	0.0042599	0.0046168	0.0036454	5.62E-4	2.139E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.223E-4	0.0	0.0	0.0	0.0	0.0	4.918E-4	1.846E-4	1.319E-4	7.62E-4	0.0072362	0.0109914	0.0139412	0.0178794	0.0162637	0.0144485	0.0190944	
Redhead	0.0384277	0.0328079	0.0225802	0.0256778	0.0244519	0.0150307	0.0109777	0.0184515	0.021978	0.0136858	0.0146142	0.0036682	0.0018467	7.291E-4	1.405E-4	2.139E-4	0.0	1.056E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	9.232E-4	5.275E-4	0.0013336	0.0034171	0.0061552	0.0112923	0.0185031	0.0224176	0.016375	0.0118159	
Ring-necked Duck	0.087709	0.087146	0.0718001	0.071523	0.0720067	0.0470527	0.0392796	0.0775996	0.0769231	0.071991	0.0625557	0.0566797	0.0460142	0.0296005	0.0196712	0.0073813	0.0016595	0.0013722	2.484E-4	1.991E-4	0.0	0.0	0.0	1.584E-4	1.816E-4	7.963E-4	0.0010441	0.0017717	0.0011707	5.98E-4	5.838E-4	0.0	3.046E-4	1.758E-4	0.0015	0.0018293	0.0026757	0.0065574	0.0072009	0.0160886	0.0268623	0.0472362	0.0490218	0.0550676	0.0650728	0.0545055	0.0483224	0.0501938	
Redhead x Ring-necked Duck (hybrid)	9.78E-5	1.282E-4	0.0	0.0	3.373E-4	9.149E-4	2.573E-4	6.898E-4	9.158E-4	0.0	3.564E-4	4.733E-4	1.539E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Duck	0.0066491	0.0015	3.806E-4	5.51E-4	0.001855	0.001307	3.431E-4	0.0013795	0.0062271	0.0016873	1.782E-4	4.733E-4	6.156E-4	0.0015	0.0	0.0031023	1.106E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0037422	0.0052747	0.0112378	0.0046318	
Greater Scaup	0.0637528	0.0594643	0.0641888	0.0705312	0.0726813	0.045615	0.0366209	0.0765649	0.0858974	0.0532433	0.0461593	0.0302923	0.02016	0.0137066	0.0060419	0.0036371	0.0018807	0.0013722	0.0012421	0.0012944	0.0011182	0.0016138	9.789E-4	3.168E-4	0.0012711	0.0013936	2.088E-4	4.429E-4	1.951E-4	0.0015	1.946E-4	4.893E-4	7.616E-4	1.758E-4	7.345E-4	9.146E-4	0.0019622	0.0022951	0.0027696	0.0060662	0.0089541	0.0142714	0.0162673	0.0246759	0.0288981	0.04	0.0643763	0.0622932	
Ring-necked Duck x Greater Scaup (hybrid)	0.0	0.0	0.0	0.0	0.0	1.307E-4	0.0	0.0	1.832E-4	1.875E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Scaup	0.0553437	0.0488274	0.0452873	0.04838	0.0475548	0.0274474	0.0219554	0.0469046	0.0503663	0.0423697	0.0338621	0.0275707	0.021699	0.0132692	0.008571	0.004386	0.0016595	5.278E-4	1.242E-4	2.987E-4	7.987E-4	5.379E-4	3.915E-4	1.584E-4	1.816E-4	0.0	0.0	1.476E-4	0.0	0.0015	1.946E-4	1.223E-4	0.0	3.516E-4	1.836E-4	7.622E-4	7.135E-4	0.0019672	0.0025849	0.005275	0.0085731	0.0158794	0.015388	0.0186812	0.024948	0.0307692	0.0358003	0.0302486	
Ring-necked Duck x Lesser Scaup (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.539E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Duck x scaup sp. (hybrid)	9.78E-5	0.0	0.0	1.102E-4	0.0	3.921E-4	8.58E-5	3.449E-4	0.0	3.75E-4	3.564E-4	1.183E-4	1.539E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.562E-4	
Tufted Duck x scaup sp. (hybrid)	0.0	1.282E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45E-5	
Greater/Lesser Scaup	0.0141782	0.0128156	0.0156032	0.0146573	0.0160202	0.0121553	0.0119211	0.0234523	0.0192308	0.0179978	0.0149706	0.0125429	0.0096953	0.0072908	0.0035127	0.0024604	3.319E-4	5.278E-4	2.484E-4	2.987E-4	3.195E-4	1.793E-4	0.0	0.0	1.816E-4	1.991E-4	2.088E-4	0.0	1.951E-4	0.0015	0.0	0.0	0.0	0.0	1.836E-4	0.0	0.001427	0.0011475	7.386E-4	0.0035606	0.0032387	0.0054271	0.006375	0.0068312	0.0089397	0.0112088	0.0118799	0.014179	
Aythya sp.	3.911E-4	3.845E-4	2.537E-4	0.0	1.686E-4	0.0	5.146E-4	8.622E-4	0.0	3.75E-4	1.782E-4	1.183E-4	0.0	1.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	2.637E-4	0.0015	0.0015	2.198E-4	2.788E-4	0.0015	0.0015	4.816E-4	2.836E-4	
King Eider	0.0084091	0.0107651	0.0119244	0.0117919	0.0121417	0.0062737	0.0046312	0.0048284	0.0040293	0.0033746	0.0033862	0.00142	9.234E-4	0.0010207	5.62E-4	8.558E-4	6.638E-4	3.167E-4	2.484E-4	9.96E-5	3.195E-4	0.0	1.958E-4	6.336E-4	0.0012711	3.982E-4	8.352E-4	4.429E-4	1.951E-4	0.0	1.946E-4	0.0015	3.046E-4	0.0	3.672E-4	6.098E-4	0.0023189	9.836E-4	0.0	2.637E-4	0.0013336	0.001206	0.001319	0.0018124	0.0047817	0.0043956	0.006261	0.0048209	
Common Eider	0.0967048	0.0932974	0.1003425	0.10216	0.0915683	0.0722781	0.0603774	0.0717365	0.0505495	0.0418073	0.0399216	0.0278074	0.0190828	0.0138524	0.0151749	0.0097347	0.0116163	0.0108719	0.0161471	0.0177238	0.0151757	0.02331	0.0244714	0.0259781	0.0223352	0.018913	0.0206724	0.0159457	0.0263415	0.0171417	0.0140105	0.0211621	0.0175171	0.0149437	0.0163423	0.0176829	0.016411	0.017377	0.0199409	0.0263748	0.0411507	0.0506533	0.0600132	0.0786282	0.0918919	0.0931868	0.1000161	0.1050194	
King/Common Eider	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
eider sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.832E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45E-5	
Harlequin Duck	0.009778	0.0106369	0.0100216	0.0052898	0.0052277	0.0031368	0.0025729	0.0048284	0.0047619	0.003937	0.0046338	0.0017749	0.0024623	0.0017498	0.0016861	0.0010697	7.744E-4	0.0010555	1.242E-4	1.991E-4	1.597E-4	0.0	0.0	0.0	0.0	1.991E-4	0.0	1.476E-4	1.951E-4	0.0	0.0	0.0	1.523E-4	0.0	0.0015	0.0	0.0	0.0	7.386E-4	6.594E-4	0.0032387	0.0034171	0.001319	0.00237	0.0045738	0.0050549	0.008027	0.0062388	
Surf Scoter	0.0866334	0.0840702	0.0903209	0.093564	0.0784148	0.0686185	0.0563465	0.0722538	0.060989	0.0453693	0.0417038	0.0418885	0.0338566	0.0275591	0.0212168	0.0164741	0.012612	0.0107663	0.0113029	0.0074679	0.00623	0.0048413	0.0062647	0.0068113	0.0029054	0.0041808	0.0020881	0.0032482	0.0023415	0.0019932	0.0021405	0.0022018	0.0030465	0.0019339	0.0023871	0.0077744	0.0196218	0.0278689	0.0297267	0.0556508	0.069156	0.0729648	0.0703451	0.0932664	0.0862786	0.0843956	0.113983	0.1074771	
White-winged Scoter	0.1162609	0.114315	0.1221616	0.1186908	0.1062395	0.0887466	0.0653516	0.0955337	0.0723443	0.0596175	0.0559615	0.04674	0.0412435	0.0306212	0.0250105	0.0197903	0.0163735	0.0134051	0.0124208	0.007667	0.0041534	0.0039448	0.0033281	0.0036433	0.0023606	0.0017918	0.0035498	0.0031005	0.0027317	0.0021925	0.0021405	0.0019572	0.0038081	0.0038678	0.006794	0.0115854	0.0212273	0.0355738	0.0413589	0.0783331	0.1057344	0.1073367	0.1151902	0.1417817	0.1355509	0.1257143	0.1533151	0.1716608	
Velvet/White-winged/Stejneger's Scoter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Black Scoter	0.0813533	0.0784314	0.0846125	0.0908089	0.0726813	0.0646974	0.0524014	0.0677703	0.0496337	0.0433071	0.0372483	0.0332505	0.0301631	0.0237679	0.0205143	0.0148695	0.0139396	0.0132996	0.0160229	0.0167281	0.0161342	0.0143446	0.0140955	0.0139395	0.0069003	0.0091579	0.0119023	0.0050199	0.0058537	0.0059797	0.0071998	0.004526	0.0036558	0.0038678	0.0062431	0.0108232	0.0212273	0.0314754	0.0306499	0.0567058	0.075824	0.078191	0.0784788	0.0850411	0.0941788	0.0872527	0.1114144	0.0982134	
Surf/Black Scoter	0.0028356	0.0035884	0.0034251	0.0025347	0.0020236	0.0024833	0.0022298	0.0027591	0.0029304	0.0018748	0.0021387	0.0041415	0.0032318	0.0033537	0.0035127	0.0017116	0.0011063	0.0010555	0.0011179	5.974E-4	0.0011182	0.0016138	1.958E-4	1.584E-4	3.632E-4	5.973E-4	4.176E-4	0.0015	1.951E-4	1.993E-4	0.0	2.446E-4	6.093E-4	3.516E-4	1.836E-4	0.0010671	0.0041027	0.005082	0.0051699	0.0121324	0.0123833	0.0088442	0.0081337	0.0101771	0.0066528	0.0059341	0.0072243	0.0057661	
scoter sp.	0.0095825	0.0085864	0.0084993	0.0088164	0.0082631	0.0070579	0.0068611	0.0082773	0.0047619	0.0061867	0.0046338	0.0072181	0.0075408	0.005541	0.0040748	0.0052418	0.0028764	0.0031666	0.0017389	0.0011949	7.987E-4	8.965E-4	9.789E-4	7.92E-4	7.263E-4	1.991E-4	2.088E-4	5.906E-4	9.756E-4	1.993E-4	0.0	0.0	3.046E-4	1.758E-4	5.509E-4	0.0022866	0.0044595	0.007377	0.0090473	0.012528	0.0169556	0.0180905	0.0131897	0.0175659	0.0133056	0.0134066	0.0146091	0.0140845	
Long-tailed Duck	0.1887161	0.194925	0.2122288	0.2068547	0.1838111	0.1539668	0.1168954	0.1724435	0.1417582	0.1209224	0.1176261	0.1012898	0.0834103	0.0554097	0.0341436	0.012623	0.0064166	0.0042221	0.0031052	0.0033854	0.0041534	0.0034068	0.0039154	0.0025345	0.003087	0.0033844	0.0027146	0.0028053	9.756E-4	1.993E-4	1.946E-4	1.223E-4	0.0	0.0015	1.836E-4	4.573E-4	1.784E-4	1.639E-4	0.0025849	0.0149018	0.0581063	0.078191	0.1094746	0.1557228	0.1848233	0.18	0.225879	0.2514415	
Bufflehead	0.2068055	0.1969755	0.2195865	0.2058629	0.1897133	0.1304405	0.1143225	0.1686498	0.1730769	0.1580427	0.1479237	0.1196308	0.1072638	0.0714494	0.0453843	0.0221438	0.0057528	0.0018999	0.0011179	5.974E-4	0.0	7.172E-4	3.915E-4	0.0015	0.0	1.991E-4	2.088E-4	1.476E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.639E-4	0.0038774	0.0333641	0.0975424	0.1354774	0.1721257	0.1827687	0.2006237	0.1828571	0.2133569	0.2212875	
Common Goldeneye	0.089958	0.0947072	0.1101104	0.1056866	0.1020236	0.0795974	0.0650086	0.1070874	0.096337	0.0667417	0.0488327	0.0263874	0.0130809	0.0045203	0.0011241	5.349E-4	4.425E-4	0.0	1.242E-4	0.0015	0.0	1.793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.639E-4	0.0	2.637E-4	0.0026672	0.0020101	0.0074742	0.0185418	0.0367983	0.047033	0.0907048	0.1172133	
Barrow's Goldeneye	0.0093869	0.0056389	0.0049474	0.0062817	0.006914	0.0014377	0.00506	0.009312	0.0032967	0.0013123	1.782E-4	1.183E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037641	0.0066528	6.593E-4	0.0038529	0.0075622	
Common x Barrow's Goldeneye (hybrid)	0.0	0.0	3.806E-4	2.204E-4	5.059E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.605E-4	2.836E-4	
Common/Barrow's Goldeneye	2.933E-4	0.0	1.269E-4	2.204E-4	1.686E-4	2.614E-4	8.58E-5	0.0	3.663E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.182E-4	6.237E-4	0.0	3.211E-4	9.45E-5	
Hooded Merganser	0.1668133	0.1785211	0.1661804	0.1632136	0.1340641	0.0980264	0.0818182	0.1345059	0.1230769	0.0978628	0.0664766	0.0495799	0.0326254	0.0266842	0.0134888	0.0064185	0.0035402	0.0025332	0.0021115	0.0016927	0.0015974	0.0014345	0.0011746	9.504E-4	0.0014527	7.963E-4	2.088E-4	8.859E-4	0.0013659	7.973E-4	0.0023351	9.786E-4	0.0012186	0.0010549	0.0022035	9.146E-4	0.0019622	0.002459	0.0035081	0.0142424	0.0520099	0.0838191	0.1059574	0.1236582	0.1401247	0.1520879	0.161021	0.1355516	
Common Merganser	0.0319742	0.0417788	0.0466827	0.0480494	0.0458685	0.0360737	0.0337907	0.0558717	0.0373626	0.0363705	0.018535	0.0141995	0.0073869	0.0051035	0.0025292	0.0016046	0.0019914	0.0010555	0.0016147	0.0011949	0.0014377	3.586E-4	9.789E-4	6.336E-4	3.632E-4	3.982E-4	6.264E-4	5.906E-4	1.951E-4	7.973E-4	3.892E-4	9.786E-4	4.57E-4	7.032E-4	3.672E-4	4.573E-4	3.568E-4	3.279E-4	1.846E-4	9.231E-4	7.62E-4	0.0024121	0.0054957	0.0055765	0.0118503	0.0164835	0.0195858	0.0240098	
Red-breasted Merganser	0.2161924	0.2149173	0.2529494	0.2525898	0.2397976	0.2044177	0.1636364	0.2574582	0.2289377	0.212036	0.2058457	0.1867235	0.16759	0.1463984	0.1095967	0.0633291	0.0344065	0.0194216	0.0113029	0.0077666	0.0044728	0.0053792	0.0039154	0.0033265	0.0032686	0.0027872	0.0018793	0.0036911	0.0050732	0.0027905	0.003308	0.0030581	0.0025895	7.032E-4	0.0033052	0.0010671	0.0021406	0.004918	0.0084934	0.0243967	0.0468661	0.0759799	0.0991427	0.1338352	0.1636175	0.1734066	0.2348692	0.2650534	
Common/Red-breasted Merganser	1.956E-4	3.845E-4	1.269E-4	3.306E-4	0.0	5.228E-4	9.434E-4	5.173E-4	0.0015	7.499E-4	1.782E-4	3.55E-4	1.539E-4	1.458E-4	0.0	1.07E-4	1.106E-4	1.056E-4	0.0015	0.0	4.792E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.784E-4	0.0	0.0	0.0	1.905E-4	2.01E-4	2.198E-4	2.788E-4	6.237E-4	2.198E-4	4.816E-4	5.672E-4	
merganser sp.	9.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.394E-4	0.0	0.0	0.0	0.0	
Ruddy Duck	0.0704997	0.0733051	0.0608905	0.0585188	0.0546374	0.0264018	0.0264151	0.0356958	0.0401099	0.0384327	0.0340403	0.0242575	0.0210834	0.0148731	0.008571	0.0037441	0.0037615	0.0024277	0.00236	0.0010953	0.0014377	0.0012552	5.873E-4	3.168E-4	3.632E-4	3.982E-4	0.0	4.429E-4	1.951E-4	0.0	1.946E-4	4.893E-4	1.523E-4	3.516E-4	9.181E-4	0.0018293	0.0042811	0.0080328	0.0158789	0.0279573	0.0346733	0.0590955	0.0466036	0.0540917	0.0600832	0.0593407	0.0619682	0.045751	
duck sp.	0.0037157	0.0053825	0.006977	0.0057307	0.0045531	0.006143	0.00506	0.0074151	0.0058608	0.0080615	0.0073071	0.0060348	0.0040012	0.0058326	0.0051988	0.004065	0.0030977	0.0020055	0.0019873	0.0015931	0.0023962	0.0039448	9.789E-4	0.0034849	0.0025422	0.0031853	0.0027146	0.002067	0.0025366	0.0025912	0.003308	0.0026911	0.0039604	0.0029887	0.0055086	0.0053354	0.0049946	0.0057377	0.0073855	0.0077806	0.00743	0.0086432	0.0087931	0.0083647	0.0068607	0.0098901	0.0072243	0.0075622	
waterfowl sp.	0.0	1.282E-4	0.0	0.0	1.686E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.405E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Helmeted Guineafowl	5.867E-4	2.563E-4	0.0011417	4.408E-4	3.373E-4	6.535E-4	6.003E-4	0.0018969	0.0012821	0.0013123	3.564E-4	4.733E-4	4.617E-4	4.374E-4	9.836E-4	2.139E-4	5.532E-4	5.278E-4	9.937E-4	5.974E-4	9.585E-4	8.965E-4	3.915E-4	6.336E-4	7.263E-4	1.991E-4	6.264E-4	2.953E-4	1.951E-4	5.98E-4	5.838E-4	3.67E-4	3.046E-4	0.0015	1.836E-4	1.524E-4	7.135E-4	8.197E-4	7.386E-4	2.637E-4	3.81E-4	2.01E-4	6.595E-4	2.788E-4	0.0010395	0.0	1.605E-4	8.507E-4	
Northern Bobwhite	0.0010756	1.282E-4	6.343E-4	4.408E-4	3.373E-4	0.0	2.573E-4	3.449E-4	5.495E-4	1.875E-4	5.347E-4	0.0013016	0.001385	5.833E-4	0.0011241	0.0020325	0.0014382	0.0035888	0.0028568	0.0025889	0.0023962	0.0043034	0.0045027	0.0045937	0.0036317	0.0039817	0.0027146	0.002067	0.001561	0.0029898	0.0021405	0.0018349	0.0016756	0.0021097	0.0012853	0.0019817	0.0026757	9.836E-4	0.0011078	0.0011869	7.62E-4	2.01E-4	6.595E-4	5.576E-4	0.0012474	8.791E-4	0.0016054	0.0022686	
Wild Turkey	0.015156	0.015635	0.0133198	0.0125634	0.0112985	0.0172526	0.0179245	0.0162097	0.0199634	0.0254968	0.0267332	0.028044	0.0406279	0.0508895	0.0650555	0.0734917	0.0715787	0.0725142	0.0709229	0.0601414	0.0594249	0.0441097	0.038567	0.0441945	0.0381333	0.0320526	0.0327835	0.0299719	0.0310244	0.0316922	0.0326912	0.0325382	0.0324448	0.0360408	0.0326845	0.0306402	0.0292544	0.027377	0.028065	0.0233417	0.0198133	0.0176884	0.0160475	0.0149171	0.0170478	0.0189011	0.0207096	0.0228755	
Ruffed Grouse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.106E-4	0.0	0.0	9.96E-5	0.0	1.793E-4	0.0	0.0	0.0	1.991E-4	0.0	1.476E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.198E-4	0.0	9.453E-4	
Golden Pheasant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.663E-4	1.875E-4	0.0	0.0	0.0	1.458E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Pheasant	0.0077247	0.0055107	0.0050742	0.0050694	0.0035413	0.004836	0.0040309	0.0058631	0.0078755	0.008249	0.0071289	0.0055615	0.0066174	0.0048119	0.0043558	0.004386	0.0047572	0.0054887	0.0058378	0.004182	0.0036741	0.0037655	0.0023493	0.002376	9.079E-4	0.0019908	0.0029234	0.002067	0.001561	0.0027905	0.0015567	0.0018349	0.0027418	0.0026371	0.0020198	0.0044207	0.0033892	0.0021311	0.0022157	0.0047475	0.0034292	0.0096482	0.006375	0.0076676	0.0076923	0.0083516	0.0048162	0.010587	
